Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR5117680	2018-06-15 16:34:16	2016-12-16 23:04:25	15787960	1578796000	0	100	1111		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117680	SRX2433034		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868576	SAMN06161329	simple	9606	Homo sapiens	GSM2431295							no					GEO	SRA505100		public	54503B6DE520CA3C4E1B1F55373205E8	F3117B3E4AADC6B19960925A020A14BF
SRR5117681	2018-06-15 16:34:16	2016-12-16 23:07:27	22327302	2232730200	0	100	1257		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117681	SRX2433035		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868577	SAMN06161328	simple	9606	Homo sapiens	GSM2431296							no					GEO	SRA505100		public	2518BF2EAABC2F0F050AC8A7694CBBFE	A5DB536E71C519453F5E1766BC2CB69E
SRR5117682	2018-06-15 16:34:16	2016-12-16 23:05:23	18169284	1816928400	0	100	1217		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117682	SRX2433036		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868578	SAMN06161327	simple	9606	Homo sapiens	GSM2431297							no					GEO	SRA505100		public	0AA474F9A6804B11915A715F8CAC8253	7CE176FBD65A72C40E6EBE2953C8E229
SRR5117683	2018-06-15 16:34:16	2016-12-16 23:08:07	15324704	1532470400	0	100	1034		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117683	SRX2433036		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868578	SAMN06161327	simple	9606	Homo sapiens	GSM2431297							no					GEO	SRA505100		public	914B2C1866EB4BB0E080F64445ED51BE	6792AB3137CD9054449B5D5A83A91B78
SRR5117684	2018-06-15 16:34:16	2016-12-16 23:06:03	10386041	1038604100	0	100	719		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117684	SRX2433037		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868580	SAMN06161326	simple	9606	Homo sapiens	GSM2431298							no					GEO	SRA505100		public	6AEF29F02A9361FE3A444BCC75473F6E	D33149CAA49D021860D9A787B93A4F05
SRR5117685	2018-06-15 16:34:16	2016-12-16 23:03:36	10157578	1015757800	0	100	703		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117685	SRX2433037		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868580	SAMN06161326	simple	9606	Homo sapiens	GSM2431298							no					GEO	SRA505100		public	BA9BEC3F365B3EA808B1370C2EE3CF67	F5501B46ABA799BDB81FC4EE0AECEA52
SRR5117686	2018-06-15 16:34:16	2016-12-16 23:06:13	20613747	2061374700	0	100	1433		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117686	SRX2433038		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868579	SAMN06161325	simple	9606	Homo sapiens	GSM2431299							no					GEO	SRA505100		public	1F2FFF8B6662A27942AECCC42902BD9E	52E6A3E42D5F69E905DAA05F0587839D
SRR5117687	2018-06-15 16:34:16	2016-12-16 23:08:22	20109455	2010945500	0	100	1399		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117687	SRX2433038		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868579	SAMN06161325	simple	9606	Homo sapiens	GSM2431299							no					GEO	SRA505100		public	091995643A5EDFB040016DB094EDE3EF	1AFA40498C8EB33BD6B9A62D41BABEE9
SRR5117688	2018-06-15 16:34:16	2016-12-16 23:01:40	5377041	537704100	0	100	373		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117688	SRX2433039		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868581	SAMN06161324	simple	9606	Homo sapiens	GSM2431300							no					GEO	SRA505100		public	76AE93A0C669D9DC32D467FDA34F9D16	D6CF096340F32008AEFFEE00BB1E0242
SRR5117689	2018-06-15 16:34:16	2016-12-16 23:01:35	5235358	523535800	0	100	363		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117689	SRX2433039		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868581	SAMN06161324	simple	9606	Homo sapiens	GSM2431300							no					GEO	SRA505100		public	22D0014AF35B1C9D41DE5AD909ECC9C8	8C7E875007C95C8DD30E9F097766F3ED
SRR5117690	2018-06-15 16:34:16	2016-12-16 23:07:51	22147122	2214712200	0	100	1420		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117690	SRX2433039		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868581	SAMN06161324	simple	9606	Homo sapiens	GSM2431300							no					GEO	SRA505100		public	CE01EFEBF0221F49B5DBB9B1CA4858D5	F1D52ACB38252EF39D156CF5C23140D5
SRR5117691	2018-06-15 16:34:16	2016-12-16 23:09:11	22531479	2253147900	0	100	1275		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117691	SRX2433040		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868582	SAMN06161301	simple	9606	Homo sapiens	GSM2431301							no					GEO	SRA505100		public	6334272E7B1610622FFB17D51E81BC73	4D76FF5C6C7B155F38D12A9A77EC6BB9
SRR5117692	2018-06-15 16:34:16	2016-12-16 23:03:09	7411643	741164300	0	100	510		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117692	SRX2433041		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868583	SAMN06161300	simple	9606	Homo sapiens	GSM2431302							no					GEO	SRA505100		public	F1D6467638375240CA9FF605771CA1E7	3A86D179B6E37DC625A4AC3FEAEAF9AC
SRR5117693	2018-06-15 16:34:16	2016-12-16 23:03:15	7998775	799877500	0	100	531		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117693	SRX2433041		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868583	SAMN06161300	simple	9606	Homo sapiens	GSM2431302							no					GEO	SRA505100		public	6D7623FD45C936333A5864FCBAC31A52	E3823FBB0634A030D86A72C30C300BBA
SRR5117694	2018-06-15 16:34:16	2016-12-16 23:01:39	5295968	529596800	0	100	278		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117694	SRX2433041		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868583	SAMN06161300	simple	9606	Homo sapiens	GSM2431302							no					GEO	SRA505100		public	9C0DB9394C05F28ACE2B767E8C723788	B70443514A531914C6E35C324B107FCC
SRR5117695	2018-06-15 16:34:16	2016-12-16 23:09:47	17126095	1712609500	0	100	1176		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117695	SRX2433042		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868584	SAMN06161299	simple	9606	Homo sapiens	GSM2431303							no					GEO	SRA505100		public	5DD113CFEC5BC87D8607661EEFA42509	1F6DFDEB4FEBFAB31311C17044265E64
SRR5117696	2018-06-15 16:34:16	2016-12-16 23:08:18	19315729	1931572900	0	100	1287		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117696	SRX2433042		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868584	SAMN06161299	simple	9606	Homo sapiens	GSM2431303							no					GEO	SRA505100		public	05E81A194373903CC4638B11E1ED9FC3	305B25452EC57AE1FECF6A52CC64F0BD
SRR5117697	2018-06-15 16:34:16	2016-12-16 23:03:49	7471009	747100900	0	100	498		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117697	SRX2433043		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868585	SAMN06161298	simple	9606	Homo sapiens	GSM2431304							no					GEO	SRA505100		public	00A81587150A1A305FD9D0AC7348F1E5	F5FA9CDA9AB779D7DEFBE9A104FCDC04
SRR5117698	2018-06-15 16:34:16	2016-12-16 23:02:47	5360112	536011200	0	100	360		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117698	SRX2433043		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868585	SAMN06161298	simple	9606	Homo sapiens	GSM2431304							no					GEO	SRA505100		public	71010A1C630CA2FE9F39AD5EFE9E6143	34D7990DD921501A5AFE1398F9E00537
SRR5117699	2018-06-15 16:34:16	2016-12-16 23:17:19	47892671	4789267100	0	100	3138		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117699	SRX2433043		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868585	SAMN06161298	simple	9606	Homo sapiens	GSM2431304							no					GEO	SRA505100		public	440B9B32CD3C4ACDD13E04BAA346F2CA	22E353884F41CEC513DC61974F21E6A1
SRR5117700	2018-06-15 16:34:16	2016-12-16 23:08:25	22732871	2273287100	0	100	1508		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117700	SRX2433044		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868586	SAMN06161297	simple	9606	Homo sapiens	GSM2431305							no					GEO	SRA505100		public	FFF732B940B7445E64037E6AE9289EFF	73258DB1794CE26DCEC3E2883F7F8DF1
SRR5117701	2018-06-15 16:34:16	2016-12-16 23:10:07	17671198	1767119800	0	100	1186		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117701	SRX2433044		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868586	SAMN06161297	simple	9606	Homo sapiens	GSM2431305							no					GEO	SRA505100		public	238C0E88E40EFD005987C6B745FF2565	35249514944945F8AD6F8077328B6194
SRR5117702	2018-06-15 16:34:16	2016-12-16 23:07:17	20414145	2041414500	0	100	1419		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117702	SRX2433045		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868587	SAMN06161296	simple	9606	Homo sapiens	GSM2431306							no					GEO	SRA505100		public	7C32015533A7EB46CACE98F4301057C6	6CDF90194B783CF80D2E2B61F1C402C6
SRR5117703	2018-06-15 16:34:16	2016-12-16 23:06:51	20056228	2005622800	0	100	1409		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117703	SRX2433045		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868587	SAMN06161296	simple	9606	Homo sapiens	GSM2431306							no					GEO	SRA505100		public	CB440665D397E20E260DB35F47422DEA	635093BAA85A55E574DE9F0C3E350566
SRR5117704	2018-06-15 16:34:16	2016-12-16 23:12:14	33790103	3379010300	0	100	1916		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117704	SRX2433046		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868588	SAMN06161295	simple	9606	Homo sapiens	GSM2431307							no					GEO	SRA505100		public	E19F3765F828F2E086DAE47DB19DC2B8	BC9E8ED43B05187A10B28B0811024139
SRR5117705	2018-06-15 16:34:16	2016-12-16 23:10:31	23755807	2375580700	0	100	1643		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117705	SRX2433047		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868589	SAMN06161294	simple	9606	Homo sapiens	GSM2431308							no					GEO	SRA505100		public	6A9BA0817147FF74E24E3B95E3B53F40	7DD79B7FC87FC13E4D60F4F5831E5C0C
SRR5117706	2018-06-15 16:34:16	2016-12-16 23:08:40	23294407	2329440700	0	100	1597		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117706	SRX2433047		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868589	SAMN06161294	simple	9606	Homo sapiens	GSM2431308							no					GEO	SRA505100		public	2E2F1B25F7766D8304C5F12AE80DCAB7	B6DCE983432A83FD476D4596E74B8A1C
SRR5117707	2018-06-15 16:34:16	2016-12-16 23:12:07	22277363	2227736300	0	100	1542		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117707	SRX2433048		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868590	SAMN06161293	simple	9606	Homo sapiens	GSM2431309							no					GEO	SRA505100		public	DBA36B6FF38AB28B44BB3FE8B7B79C53	210E80E108E4ADF6B73375A11F496401
SRR5117708	2018-06-15 16:34:16	2016-12-16 23:13:03	21907442	2190744200	0	100	1504		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117708	SRX2433048		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868590	SAMN06161293	simple	9606	Homo sapiens	GSM2431309							no					GEO	SRA505100		public	E912C63C79EB48AC39F23D51B0A67D1A	A323A47AD49F617E286EA497589B28AF
SRR5117709	2018-06-15 16:34:16	2016-12-16 23:04:03	10639443	1063944300	0	100	596		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117709	SRX2433049		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868591	SAMN06161292	simple	9606	Homo sapiens	GSM2431310							no					GEO	SRA505100		public	CC19748E3542DE553C7E280A7B20E411	CF0D597B4F3DBDAFC684B0FC825E1FE9
SRR5117710	2018-06-15 16:34:16	2016-12-16 23:04:30	11067086	1106708600	0	100	624		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117710	SRX2433049		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868591	SAMN06161292	simple	9606	Homo sapiens	GSM2431310							no					GEO	SRA505100		public	EDFCFD220F2E88294B2CACD1FCBBC976	24C2D7D0E1DBA02D0A28AA89189E9E61
SRR5117711	2018-06-15 16:34:16	2016-12-16 23:02:01	2474111	247411100	0	100	131		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117711	SRX2433050		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868592	SAMN06161291	simple	9606	Homo sapiens	GSM2431311							no					GEO	SRA505100		public	ED42B1EFFC017306B1BCE2D97F62EFE1	6ADDAA460A506CBC4D00D7C39A6547B5
SRR5117712	2018-06-15 16:34:16	2016-12-16 23:03:21	7011827	701182700	0	100	392		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117712	SRX2433050		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868592	SAMN06161291	simple	9606	Homo sapiens	GSM2431311							no					GEO	SRA505100		public	A1BAA613E6CDA693BF778D8AE8D7DD4E	771B842F083B1893E49331C573455D0B
SRR5117713	2018-06-15 16:34:16	2016-12-16 23:03:16	7339667	733966700	0	100	415		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117713	SRX2433050		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868592	SAMN06161291	simple	9606	Homo sapiens	GSM2431311							no					GEO	SRA505100		public	F5D0027F982DBC8C368260EA8B91EE1B	B2769B5BD7B6D81F9458264A1558EED7
SRR5117714	2018-06-15 16:34:16	2016-12-16 23:04:23	11313005	1131300500	0	100	635		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117714	SRX2433051		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868593	SAMN06161290	simple	9606	Homo sapiens	GSM2431312							no					GEO	SRA505100		public	275E049F717A32BCD92B8222C9EA277D	8522CC96852FB316F56C8AC0CE26CE4A
SRR5117715	2018-06-15 16:34:16	2016-12-16 23:04:47	11494734	1149473400	0	100	652		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117715	SRX2433051		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868593	SAMN06161290	simple	9606	Homo sapiens	GSM2431312							no					GEO	SRA505100		public	98951826EAE735413EA3BE09B6DA64AA	9B51F9F188D15E39C9ED18E557603E26
SRR5117716	2018-06-15 16:34:16	2016-12-16 23:03:52	8139542	813954200	0	100	565		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117716	SRX2433052		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868594	SAMN06161289	simple	9606	Homo sapiens	GSM2431313							no					GEO	SRA505100		public	84F77B2B066C2A02699E871F464BB45F	7C96C000EA5C8C7877526618551FE8F1
SRR5117717	2018-06-15 16:34:16	2016-12-16 23:03:42	8107793	810779300	0	100	567		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117717	SRX2433052		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868594	SAMN06161289	simple	9606	Homo sapiens	GSM2431313							no					GEO	SRA505100		public	7117D123B6BC4F954AD2431AFB2145EA	32683C427A5CEB203BE371A3C733265C
SRR5117718	2018-06-15 16:34:16	2016-12-16 23:02:29	3126174	312617400	0	100	167		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117718	SRX2433052		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868594	SAMN06161289	simple	9606	Homo sapiens	GSM2431313							no					GEO	SRA505100		public	20EEEE7C05EEAF200D0BC60010EB7872	8F6482E4312A608A3DA7968A89E59085
SRR5117719	2018-06-15 16:34:16	2016-12-16 23:03:45	6408373	640837300	0	100	436		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117719	SRX2433053		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868595	SAMN06161288	simple	9606	Homo sapiens	GSM2431314							no					GEO	SRA505100		public	1F27E350BAD22A31EA7C004D72CEA511	940F182116942D4E8C23FCB95FA83145
SRR5117720	2018-06-15 16:34:16	2016-12-16 23:03:19	5330083	533008300	0	100	357		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117720	SRX2433053		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868595	SAMN06161288	simple	9606	Homo sapiens	GSM2431314							no					GEO	SRA505100		public	2A27E101A6E3B1033CC73599F1C1EBBD	8141B122303382F90CCF9F0A905DB553
SRR5117721	2018-06-15 16:34:16	2016-12-16 23:15:14	40848445	4084844500	0	100	2646		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117721	SRX2433053		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868595	SAMN06161288	simple	9606	Homo sapiens	GSM2431314							no					GEO	SRA505100		public	FA9EDDF35D916D309DA4EC0F8038DFD2	3C1B77D04D6A4D44EC0A3767FCE2A0DF
SRR5117722	2018-06-15 16:34:16	2016-12-16 23:03:55	7219387	721938700	0	100	497		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117722	SRX2433054		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868596	SAMN06161287	simple	9606	Homo sapiens	GSM2431315							no					GEO	SRA505100		public	7299A7C018CBE9E6BE10090ABB2E177B	971DAAD646D02FCFCAD3444B04CD636E
SRR5117723	2018-06-15 16:34:16	2016-12-16 23:04:02	7956602	795660200	0	100	528		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117723	SRX2433054		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868596	SAMN06161287	simple	9606	Homo sapiens	GSM2431315							no					GEO	SRA505100		public	E9373896047E442E7B9E3E07A53246B5	3FD430FF955AFB0204941F448E0ED194
SRR5117724	2018-06-15 16:34:16	2016-12-16 23:27:39	60876163	6087616300	0	100	3818		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117724	SRX2433054		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868596	SAMN06161287	simple	9606	Homo sapiens	GSM2431315							no					GEO	SRA505100		public	6F55B2B54174AAA46DF02AE9FA244755	F61659D402C6C5C0A98081C781BCAF60
SRR5117725	2018-06-15 16:34:16	2016-12-16 23:07:42	16645954	1664595400	0	100	1156		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117725	SRX2433055		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868597	SAMN06161286	simple	9606	Homo sapiens	GSM2431316							no					GEO	SRA505100		public	128C9F3C7B367E978C39B1704D0CF0BA	D4E1C17D04BB19C915A605428BF691B4
SRR5117726	2018-06-15 16:34:16	2016-12-16 23:08:13	16579149	1657914900	0	100	1160		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117726	SRX2433055		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868597	SAMN06161286	simple	9606	Homo sapiens	GSM2431316							no					GEO	SRA505100		public	8DB18946731A881FFD6DA4D506BE5124	036BD83D28592069A63EE3EC10307244
SRR5117727	2018-06-15 16:34:16	2016-12-16 23:08:15	16769268	1676926800	0	100	1186		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117727	SRX2433056		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868598	SAMN06161285	simple	9606	Homo sapiens	GSM2431317							no					GEO	SRA505100		public	430093D545D63DE98A7EB04828E32538	0942ABA2116FDAF3C9D007F0C70EEE48
SRR5117728	2018-06-15 16:34:16	2016-12-16 23:08:02	16256120	1625612000	0	100	1145		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117728	SRX2433056		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868598	SAMN06161285	simple	9606	Homo sapiens	GSM2431317							no					GEO	SRA505100		public	F05B5E83E7347191F5CC95BF45D6D324	94AFBA49DCE403BE4BB558A5092B7B32
SRR5117729	2018-06-15 16:34:17	2016-12-16 23:07:13	16289193	1628919300	0	100	1129		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117729	SRX2433057		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868599	SAMN06161284	simple	9606	Homo sapiens	GSM2431318							no					GEO	SRA505100		public	C4C097F7BDBCA9E455866A02E8A6A75D	D15E0A19595C88F1E813BF2DC10472DD
